"order_","line_item_amount","nama_staff","start_date","position"
1,84000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,37200,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,48000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,52800.00000000001,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,45000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,30000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,36000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,42000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,36000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,36000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,60000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,74400,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,37200,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,90000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,72000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,28800,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,60000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,45000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,19200,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,37200,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,42000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,72000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,45000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,45000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,90000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,58800.00000000001,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,45000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,72000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,42000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,36000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,74400,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,39000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,54000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,36000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,48000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,45000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,72000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,72000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,19200,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,60000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,72000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,48000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,45000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,90000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,58800.00000000001,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,45000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,60000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,45000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,24000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,102000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,28800,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,45000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,30000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,51000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,19200,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,39000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,60000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,39000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,84000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,36000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,42000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,84000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,36000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,36000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,36000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,102000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,30000,"Vinny Oktaviaman","7/31/2003","Coffee Wrangler"
1,72000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,45000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,30000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,30000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,45000,"Diajeng Saraswati","7/26/2016","Coffee Wrangler"
1,36000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,72000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,37200,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
7,540000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,72000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,61199.99999999999,"Arrivalda Adrian","7/24/2016","Store Manager"
1,60000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,42000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,72000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,19200,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
7,540000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,42000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,51000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,9600,"Arrivalda Adrian","7/24/2016","Store Manager"
1,36000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,30000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,72000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,60000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,108000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,36000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,30000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,60000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,60000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,30000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,24000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,60000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,60000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,84000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,54000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,30000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,30000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,45000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,37200,"Arrivalda Adrian","7/24/2016","Store Manager"
1,45000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,72000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
7,177000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,102000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,102000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,19200,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,60000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,90000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,19200,"Arrivalda Adrian","7/24/2016","Store Manager"
1,74400,"Arrivalda Adrian","7/24/2016","Store Manager"
1,42000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,42000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,108000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,108000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,42000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,24000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,39000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,51000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,19200,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,30000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,52800.00000000001,"Arrivalda Adrian","7/24/2016","Store Manager"
1,60000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,60000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,36000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,60000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,36000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,45000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,60000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,54000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,29400.000000000004,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,36000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,60000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,45000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,9600,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,42000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,42000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,51000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,19200,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,36000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,30000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,30000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,26400.000000000004,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,42000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,60000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,42000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,72000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,37200,"Arrivalda Adrian","7/24/2016","Store Manager"
1,72000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,30000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,30000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,30000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,52800.00000000001,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,45000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,60000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,26400.000000000004,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,72000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,52800.00000000001,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,72000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,54000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,60000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,42000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,60000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,72000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,30000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,61199.99999999999,"Arrivalda Adrian","7/24/2016","Store Manager"
1,102000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,9600,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,60000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,54000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,36000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,39000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,102000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,9600,"Arrivalda Adrian","7/24/2016","Store Manager"
1,72000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,52800.00000000001,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,54000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,36000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,54000,"Arrivalda Adrian","7/24/2016","Store Manager"
7,107399.99999999999,"Arrivalda Adrian","7/24/2016","Store Manager"
1,61199.99999999999,"Arrivalda Adrian","7/24/2016","Store Manager"
1,45000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,114000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,72000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,74400,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,30000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,36000,"Arrivalda Adrian","7/24/2016","Store Manager"
7,114000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,108000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,45000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,60000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,60000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,54000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,24000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,54000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,72000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,26400.000000000004,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,42000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,26400.000000000004,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,30000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,30000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,57000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,37200,"Arrivalda Adrian","7/24/2016","Store Manager"
1,57000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,54000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,42000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,36000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,9600,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,114000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,90000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,19200,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,60000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,57000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,30000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,26400.000000000004,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,72000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,72000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,52800.00000000001,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,45000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,19200,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,72000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,60000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,60000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,51000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,19200,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,90000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,42000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,58800.00000000001,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,42000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,30000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,72000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,54000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,36000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,114000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,60000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,74400,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,72000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,24000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,96000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,72000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,37200,"Arrivalda Adrian","7/24/2016","Store Manager"
1,26400.000000000004,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,102000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,48000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,74400,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,26400.000000000004,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,37200,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
7,114000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,84000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,36000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,90000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,19200,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,26400.000000000004,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,58800.00000000001,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,42000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,45000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,9600,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,60000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,30000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,42000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,90000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,19200,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,61199.99999999999,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,60000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,52800.00000000001,"Arrivalda Adrian","7/24/2016","Store Manager"
1,60000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,45000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,108000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,39000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
7,252000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,102000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,19200,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,39000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,37200,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,30000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,72000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,72000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,57000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,36000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,42000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,45000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,51000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,19200,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,72000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,9600,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,45000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,19200,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,84000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,48000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,90000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,39000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,30000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,60000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,42000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,60000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,60000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,45000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,48000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,30000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,36000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,60000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,60000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,72000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,58800.00000000001,"Arrivalda Adrian","7/24/2016","Store Manager"
1,60000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,26400.000000000004,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,48000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,72000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,72000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,45000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,45000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,45000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,45000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,45000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,45000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,45000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,45000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,45000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,45000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,45000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
7,45000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,45000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,19200,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,42000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,36000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,60000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,74400,"Arrivalda Adrian","7/24/2016","Store Manager"
1,54000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,42000,"Arrivalda Adrian","7/24/2016","Store Manager"
7,131400,"Arrivalda Adrian","7/24/2016","Store Manager"
1,84000,"Arrivalda Adrian","7/24/2016","Store Manager"
7,252000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,26400.000000000004,"Arrivalda Adrian","7/24/2016","Store Manager"
1,36000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,72000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,72000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,60000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,45000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,54000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,24000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,45000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,72000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,60000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,52800.00000000001,"Arrivalda Adrian","7/24/2016","Store Manager"
1,30599.999999999996,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
7,216000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,45000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,37200,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,72000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,42000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,102000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,9600,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,60000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,54000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,90000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,72000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,72000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,30000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,26400.000000000004,"Arrivalda Adrian","7/24/2016","Store Manager"
1,37200,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
7,252000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
9,336000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,48000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
1,30000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,57000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,60000,"Arrivalda Adrian","7/24/2016","Store Manager"
1,36000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,72000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,42000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,48000,"Puspa Gayatri","5/17/2005","Coffee Wrangler"
1,30000,"Alvina Shabrina","1/30/2011","Coffee Wrangler"
